label,index,num_edges,num_nodes,density,num_triangles,max_diameter,seed,subgraph_size,num_save,batch_size,timesteps,epochs,method,dataset
pred,6,39,16,2.4375,4,6,123,16,50,256,200,5,walk,cora
pred,7,35,16,2.1875,2,6,123,16,50,256,200,5,walk,cora
pred,8,62,16,3.875,13,4,123,16,50,256,200,5,walk,cora
pred,9,44,16,2.75,4,7,123,16,50,256,200,5,walk,cora
pred,10,36,16,2.25,1,6,123,16,50,256,200,5,walk,cora
pred,11,43,16,2.6875,2,6,123,16,50,256,200,5,walk,cora
pred,12,57,16,3.5625,15,5,123,16,50,256,200,5,walk,cora
pred,13,44,16,2.75,3,3,123,16,50,256,200,5,walk,cora
pred,14,31,16,1.9375,2,9,123,16,50,256,200,5,walk,cora
pred,15,58,16,3.625,6,5,123,16,50,256,200,5,walk,cora
pred,16,33,16,2.0625,0,9,123,16,50,256,200,5,walk,cora
pred,17,44,16,2.75,4,6,123,16,50,256,200,5,walk,cora
pred,18,30,16,1.875,0,10,123,16,50,256,200,5,walk,cora
pred,19,52,16,3.25,5,5,123,16,50,256,200,5,walk,cora
pred,20,49,16,3.0625,7,6,123,16,50,256,200,5,walk,cora
pred,21,34,16,2.125,2,6,123,16,50,256,200,5,walk,cora
pred,22,36,16,2.25,5,5,123,16,50,256,200,5,walk,cora
pred,23,54,16,3.375,8,6,123,16,50,256,200,5,walk,cora
pred,24,39,16,2.4375,2,5,123,16,50,256,200,5,walk,cora
pred,25,52,16,3.25,13,4,123,16,50,256,200,5,walk,cora
pred,26,40,16,2.5,2,5,123,16,50,256,200,5,walk,cora
pred,27,34,16,2.125,4,3,123,16,50,256,200,5,walk,cora
pred,28,45,16,2.8125,3,7,123,16,50,256,200,5,walk,cora
pred,29,46,16,2.875,5,6,123,16,50,256,200,5,walk,cora
pred,30,33,16,2.0625,1,5,123,16,50,256,200,5,walk,cora
pred,31,45,16,2.8125,6,5,123,16,50,256,200,5,walk,cora
pred,32,56,16,3.5,12,4,123,16,50,256,200,5,walk,cora
pred,33,40,16,2.5,4,8,123,16,50,256,200,5,walk,cora
pred,34,40,16,2.5,1,8,123,16,50,256,200,5,walk,cora
pred,35,44,16,2.75,4,6,123,16,50,256,200,5,walk,cora
pred,36,44,16,2.75,3,5,123,16,50,256,200,5,walk,cora
pred,37,48,16,3.0,7,7,123,16,50,256,200,5,walk,cora
pred,38,48,16,3.0,4,7,123,16,50,256,200,5,walk,cora
pred,39,42,16,2.625,6,7,123,16,50,256,200,5,walk,cora
pred,40,44,16,2.75,3,5,123,16,50,256,200,5,walk,cora
pred,41,44,16,2.75,3,9,123,16,50,256,200,5,walk,cora
pred,42,54,16,3.375,10,5,123,16,50,256,200,5,walk,cora
pred,43,58,16,3.625,8,5,123,16,50,256,200,5,walk,cora
pred,44,42,16,2.625,5,6,123,16,50,256,200,5,walk,cora
pred,45,46,16,2.875,9,5,123,16,50,256,200,5,walk,cora
pred,46,44,16,2.75,4,5,123,16,50,256,200,5,walk,cora
pred,47,48,16,3.0,7,4,123,16,50,256,200,5,walk,cora
pred,48,39,16,2.4375,4,8,123,16,50,256,200,5,walk,cora
pred,49,48,16,3.0,4,7,123,16,50,256,200,5,walk,cora
train,0,34,16,2.125,1,11,123,16,50,256,400,5,walk,cora
train,1,38,16,2.375,3,10,123,16,50,256,400,5,walk,cora
train,2,36,16,2.25,4,7,123,16,50,256,400,5,walk,cora
train,3,42,16,2.625,4,6,123,16,50,256,400,5,walk,cora
train,4,42,16,2.625,5,7,123,16,50,256,400,5,walk,cora
train,5,36,16,2.25,4,5,123,16,50,256,400,5,walk,cora
train,6,38,16,2.375,2,11,123,16,50,256,400,5,walk,cora
train,7,36,16,2.25,1,7,123,16,50,256,400,5,walk,cora
train,8,42,16,2.625,5,6,123,16,50,256,400,5,walk,cora
train,9,38,16,2.375,4,8,123,16,50,256,400,5,walk,cora
train,10,50,16,3.125,11,5,123,16,50,256,400,5,walk,cora
train,11,42,16,2.625,1,7,123,16,50,256,400,5,walk,cora
train,12,44,16,2.75,6,8,123,16,50,256,400,5,walk,cora
train,13,52,16,3.25,13,5,123,16,50,256,400,5,walk,cora
train,14,44,16,2.75,4,5,123,16,50,256,400,5,walk,cora
train,15,32,16,2.0,0,8,123,16,50,256,400,5,walk,cora
train,16,46,16,2.875,4,7,123,16,50,256,400,5,walk,cora
train,17,62,16,3.875,13,5,123,16,50,256,400,5,walk,cora
train,18,34,16,2.125,2,9,123,16,50,256,400,5,walk,cora
train,19,48,16,3.0,12,6,123,16,50,256,400,5,walk,cora
train,20,42,16,2.625,6,10,123,16,50,256,400,5,walk,cora
train,21,40,16,2.5,4,10,123,16,50,256,400,5,walk,cora
train,22,32,16,2.0,1,9,123,16,50,256,400,5,walk,cora
train,23,40,16,2.5,4,5,123,16,50,256,400,5,walk,cora
train,24,34,16,2.125,2,9,123,16,50,256,400,5,walk,cora
train,25,38,16,2.375,2,7,123,16,50,256,400,5,walk,cora
train,26,34,16,2.125,2,9,123,16,50,256,400,5,walk,cora
train,27,46,16,2.875,5,5,123,16,50,256,400,5,walk,cora
train,28,32,16,2.0,1,12,123,16,50,256,400,5,walk,cora
train,29,52,16,3.25,12,8,123,16,50,256,400,5,walk,cora
train,30,40,16,2.5,3,8,123,16,50,256,400,5,walk,cora
train,31,42,16,2.625,5,7,123,16,50,256,400,5,walk,cora
train,32,38,16,2.375,4,7,123,16,50,256,400,5,walk,cora
train,33,40,16,2.5,3,5,123,16,50,256,400,5,walk,cora
train,34,42,16,2.625,9,7,123,16,50,256,400,5,walk,cora
train,35,42,16,2.625,5,7,123,16,50,256,400,5,walk,cora
train,36,50,16,3.125,13,5,123,16,50,256,400,5,walk,cora
train,37,50,16,3.125,10,5,123,16,50,256,400,5,walk,cora
train,38,36,16,2.25,2,11,123,16,50,256,400,5,walk,cora
train,39,52,16,3.25,15,4,123,16,50,256,400,5,walk,cora
train,40,30,16,1.875,2,5,123,16,50,256,400,5,walk,cora
train,41,36,16,2.25,0,7,123,16,50,256,400,5,walk,cora
train,42,42,16,2.625,7,8,123,16,50,256,400,5,walk,cora
train,43,36,16,2.25,3,9,123,16,50,256,400,5,walk,cora
train,44,42,16,2.625,7,6,123,16,50,256,400,5,walk,cora
train,45,38,16,2.375,3,6,123,16,50,256,400,5,walk,cora
train,46,60,16,3.75,12,3,123,16,50,256,400,5,walk,cora
train,47,40,16,2.5,5,10,123,16,50,256,400,5,walk,cora
train,48,34,16,2.125,3,4,123,16,50,256,400,5,walk,cora
train,49,38,16,2.375,2,6,123,16,50,256,400,5,walk,cora
pred,0,16,16,1.0,0,3,123,16,50,256,400,5,walk,cora
pred,1,18,16,1.125,0,3,123,16,50,256,400,5,walk,cora
pred,2,24,16,1.5,0,4,123,16,50,256,400,5,walk,cora
pred,3,17,16,1.0625,0,4,123,16,50,256,400,5,walk,cora
pred,4,31,16,1.9375,2,4,123,16,50,256,400,5,walk,cora
pred,5,15,16,0.9375,0,3,123,16,50,256,400,5,walk,cora
pred,6,21,16,1.3125,0,7,123,16,50,256,400,5,walk,cora
pred,7,15,16,0.9375,0,4,123,16,50,256,400,5,walk,cora
pred,8,12,16,0.75,0,3,123,16,50,256,400,5,walk,cora
pred,9,10,16,0.625,0,2,123,16,50,256,400,5,walk,cora
pred,10,30,16,1.875,0,7,123,16,50,256,400,5,walk,cora
pred,11,10,16,0.625,0,2,123,16,50,256,400,5,walk,cora
pred,12,22,16,1.375,0,5,123,16,50,256,400,5,walk,cora
pred,13,12,16,0.75,0,3,123,16,50,256,400,5,walk,cora
pred,14,24,16,1.5,0,4,123,16,50,256,400,5,walk,cora
pred,15,16,16,1.0,1,3,123,16,50,256,400,5,walk,cora
pred,16,6,16,0.375,0,2,123,16,50,256,400,5,walk,cora
pred,17,22,16,1.375,1,4,123,16,50,256,400,5,walk,cora
pred,18,24,16,1.5,0,3,123,16,50,256,400,5,walk,cora
pred,19,14,16,0.875,0,2,123,16,50,256,400,5,walk,cora
pred,20,18,16,1.125,0,4,123,16,50,256,400,5,walk,cora
pred,21,26,16,1.625,1,6,123,16,50,256,400,5,walk,cora
pred,22,28,16,1.75,2,9,123,16,50,256,400,5,walk,cora
pred,23,22,16,1.375,0,5,123,16,50,256,400,5,walk,cora
pred,24,20,16,1.25,2,2,123,16,50,256,400,5,walk,cora
pred,25,25,16,1.5625,0,6,123,16,50,256,400,5,walk,cora
pred,26,20,16,1.25,0,3,123,16,50,256,400,5,walk,cora
pred,27,26,16,1.625,1,7,123,16,50,256,400,5,walk,cora
pred,28,18,16,1.125,0,5,123,16,50,256,400,5,walk,cora
pred,29,22,16,1.375,0,6,123,16,50,256,400,5,walk,cora
pred,30,19,16,1.1875,1,4,123,16,50,256,400,5,walk,cora
pred,31,22,16,1.375,2,4,123,16,50,256,400,5,walk,cora
pred,32,10,16,0.625,0,3,123,16,50,256,400,5,walk,cora
pred,33,35,16,2.1875,3,6,123,16,50,256,400,5,walk,cora
pred,34,18,16,1.125,0,3,123,16,50,256,400,5,walk,cora
pred,35,25,16,1.5625,0,4,123,16,50,256,400,5,walk,cora
pred,36,16,16,1.0,0,4,123,16,50,256,400,5,walk,cora
pred,37,26,16,1.625,2,7,123,16,50,256,400,5,walk,cora
pred,38,22,16,1.375,0,9,123,16,50,256,400,5,walk,cora
pred,39,19,16,1.1875,0,3,123,16,50,256,400,5,walk,cora
pred,40,14,16,0.875,0,2,123,16,50,256,400,5,walk,cora
pred,41,14,16,0.875,0,2,123,16,50,256,400,5,walk,cora
pred,42,25,16,1.5625,0,4,123,16,50,256,400,5,walk,cora
pred,43,27,16,1.6875,0,5,123,16,50,256,400,5,walk,cora
pred,44,18,16,1.125,0,5,123,16,50,256,400,5,walk,cora
pred,45,16,16,1.0,0,4,123,16,50,256,400,5,walk,cora
pred,46,14,16,0.875,1,2,123,16,50,256,400,5,walk,cora
pred,47,16,16,1.0,0,3,123,16,50,256,400,5,walk,cora
pred,48,33,16,2.0625,0,9,123,16,50,256,400,5,walk,cora
pred,49,18,16,1.125,0,3,123,16,50,256,400,5,walk,cora
